,R_fighter,B_fighter,winner,weight_class,no_of_rounds,R_age,R_Height_cms,R_Reach_cms,B_age,B_Height_cms,B_Reach_cms
1418,Gilbert Burns,Lukasz Sajewski,Red,Lightweight,3,29.0,177.8,180.34,25.0,172.72,180.34
1419,Marco Beltran,Reginaldo Vieira,Red,Bantamweight,3,30.0,172.72,175.26,33.0,170.18,165.1
1420,Vicente Luque,Alvaro Herrera,Red,Welterweight,3,24.0,180.34,190.5,26.0,182.88,187.96
1422,Donald Cerrone,Patrick Cote,Red,Welterweight,3,33.0,185.42,185.42,36.0,180.34,180.34
1423,Steve Bosse,Sean O'Connell,Red,Light Heavyweight,3,34.0,180.34,182.88,32.0,185.42,187.96
1424,Olivier Aubin-Mercier,Thibault Gouti,Red,Lightweight,3,27.0,175.26,177.8,29.0,177.8,182.88
1426,Jason Saggo,Leandro Silva,Red,Lightweight,3,30.0,180.34,180.34,30.0,175.26,182.88
1427,Misha Cirkunov,Ion Cutelaba,Red,Light Heavyweight,3,29.0,190.5,195.58,22.0,185.42,190.5
1430,Elias Theodorou,Sam Alvey,Red,Middleweight,3,28.0,185.42,190.5,30.0,187.96,190.5
1431,Randa Markos,Jocelyn Jones-Lybarger,Red,Women's Strawweight,3,30.0,162.56,160.02,30.0,170.18,162.56
1432,Colby Covington,Jonathan Meunier,Red,Welterweight,3,28.0,180.34,182.88,28.0,190.5,190.5
1433,Ali Bagautinov,Geane Herrera,Red,Flyweight,3,31.0,162.56,165.1,26.0,165.1,167.64
1435,Dominick Cruz,Urijah Faber,Red,Bantamweight,5,31.0,172.72,172.72,37.0,167.64,170.18
1436,Max Holloway,Ricardo Lamas,Red,Featherweight,3,24.0,180.34,175.26,34.0,172.72,180.34
1437,Dan Henderson,Hector Lombard,Red,Middleweight,3,45.0,180.34,187.96,38.0,175.26,180.34
1438,Dustin Poirier,Bobby Green,Red,Lightweight,3,27.0,175.26,182.88,29.0,177.8,180.34
1439,Brian Ortega,Clay Guida,Red,Featherweight,3,25.0,172.72,175.26,34.0,170.18,177.8
1440,Beneil Dariush,James Vick,Red,Lightweight,3,27.0,177.8,182.88,29.0,190.5,193.04
1443,Sean Strickland,Tom Breese,Red,Welterweight,3,25.0,185.42,193.04,24.0,190.5,185.42
1445,Polo Reyes,Dong Hyun Ma,Red,Lightweight,3,31.0,180.34,180.34,27.0,180.34,177.8
1449,Chris Camozzi,Vitor Miranda,Red,Middleweight,3,29.0,187.96,193.04,37.0,185.42,195.58
1452,Sara McMann,Jessica Eye,Red,Women's Bantamweight,3,35.0,167.64,167.64,29.0,167.64,167.64
1453,Abel Trujillo,Jordan Rinaldi,Red,Lightweight,3,32.0,172.72,177.8,28.0,177.8,182.88
1454,Jake Collier,Alberto Uda,Red,Middleweight,3,27.0,190.5,198.12,31.0,190.5,195.58
1455,Erik Koch,Shane Campbell,Red,Lightweight,3,27.0,177.8,180.34,29.0,182.88,180.34
1459,Jacare Souza,Vitor Belfort,Red,Middleweight,3,36.0,185.42,182.88,39.0,182.88,187.96
1460,Cris Cyborg,Leslie Smith,Red,Catch Weight,3,30.0,172.72,172.72,33.0,175.26,167.64
1461,Mauricio Rua,Corey Anderson,Red,Light Heavyweight,3,34.0,185.42,193.04,26.0,190.5,200.66
1463,Demian Maia,Matt Brown,Red,Welterweight,3,38.0,185.42,182.88,35.0,182.88,190.5
1464,Thiago Santos,Nate Marquardt,Red,Middleweight,3,32.0,187.96,193.04,37.0,182.88,187.96
1465,Francisco Trinaldo,Yancy Medeiros,Red,Lightweight,3,37.0,175.26,177.8,28.0,177.8,190.5
1466,John Lineker,Rob Font,Red,Bantamweight,3,25.0,160.02,170.18,28.0,172.72,180.34
1467,Rogerio Nogueira,Patrick Cummins,Red,Light Heavyweight,3,39.0,187.96,190.5,35.0,187.96,193.04
1468,Renato Moicano,Zubaira Tukhugov,Red,Featherweight,3,26.0,180.34,182.88,25.0,172.72,172.72
1469,Alistair Overeem,Andrei Arlovski,Red,Heavyweight,5,35.0,193.04,203.2,37.0,190.5,195.58
1472,Germaine de Randamie,Anna Elmose,Red,Women's Bantamweight,3,32.0,175.26,180.34,31.0,160.02,165.1
1473,Nikita Krylov,Francimar Barroso,Red,Light Heavyweight,3,24.0,190.5,195.58,36.0,185.42,190.5
1474,Karolina Kowalkiewicz,Heather Jo Clark,Red,Women's Strawweight,3,30.0,160.02,162.56,35.0,167.64,162.56
1475,Rustam Khabilov,Chris Wade,Red,Lightweight,3,29.0,172.72,185.42,28.0,177.8,177.8
1476,Magnus Cedenblad,Garreth McLellan,Red,Middleweight,3,34.0,195.58,200.66,33.0,185.42,182.88
1479,Kyoji Horiguchi,Neil Seery,Red,Flyweight,3,25.0,165.1,167.64,36.0,162.56,162.56
1480,Leon Edwards,Dominic Waters,Red,Welterweight,3,24.0,182.88,187.96,27.0,185.42,200.66
1481,Ulka Sasaki,Willie Gates,Red,Flyweight,3,26.0,177.8,180.34,29.0,172.72,177.8
1482,Jon Jones,Ovince Saint Preux,Red,Light Heavyweight,5,28.0,193.04,213.36,33.0,190.5,203.2
1483,Demetrious Johnson,Henry Cejudo,Red,Flyweight,5,29.0,160.02,167.64,29.0,162.56,162.56
1485,Robert Whittaker,Rafael Natal,Red,Middleweight,3,25.0,182.88,185.42,33.0,182.88,193.04
1486,Yair Rodriguez,Andre Fili,Red,Featherweight,3,23.0,180.34,180.34,25.0,180.34,187.96
1487,Sergio Pettis,Chris Kelades,Red,Flyweight,3,22.0,167.64,175.26,35.0,170.18,172.72
1488,Danny Roberts,Dominique Steele,Red,Welterweight,3,28.0,185.42,187.96,28.0,177.8,187.96
1489,Carla Esparza,Juliana Lima,Red,Women's Strawweight,3,28.0,154.94,160.02,34.0,165.1,165.1
1491,Walt Harris,Cody East,Red,Heavyweight,3,32.0,195.58,195.58,27.0,190.5,187.96
1492,Marcos Rogerio de Lima,Clint Hester,Red,Light Heavyweight,3,30.0,185.42,190.5,29.0,187.96,195.58
1494,Glover Teixeira,Rashad Evans,Red,Light Heavyweight,5,36.0,187.96,193.04,36.0,182.88,190.5
1495,Rose Namajunas,Tecia Torres,Red,Women's Strawweight,3,23.0,165.1,165.1,26.0,154.94,152.4
1496,Khabib Nurmagomedov,Darrell Horcher,Red,Catch Weight,3,27.0,177.8,177.8,28.0,177.8,177.8
1497,Cub Swanson,Hacran Dias,Red,Featherweight,3,32.0,172.72,177.8,31.0,172.72,175.26
1502,John Dodson,Manvel Gamburyan,Red,Bantamweight,3,31.0,160.02,167.64,34.0,165.1,170.18
1504,Elizeu Zaleski dos Santos,Omari Akhmedov,Red,Welterweight,3,29.0,180.34,185.42,28.0,182.88,185.42
1506,Derrick Lewis,Gabriel Gonzaga,Red,Heavyweight,3,31.0,190.5,200.66,36.0,187.96,193.04
1507,Francis Ngannou,Curtis Blaydes,Red,Heavyweight,3,29.0,193.04,210.82,25.0,193.04,203.2
1508,Tim Johnson,Marcin Tybura,Red,Heavyweight,3,31.0,190.5,195.58,30.0,190.5,198.12
1510,Maryna Moroz,Cristina Stanciu,Red,Women's Strawweight,3,24.0,170.18,170.18,22.0,160.02,162.56
1513,Mairbek Taisumov,Damir Hadzovic,Red,Lightweight,3,27.0,175.26,185.42,29.0,175.26,177.8
1516,Jared Cannonier,Cyril Asker,Red,Heavyweight,3,32.0,180.34,195.58,30.0,182.88,187.96
1518,Mark Hunt,Frank Mir,Red,Heavyweight,5,41.0,177.8,182.88,36.0,190.5,200.66
1520,Jake Matthews,Johnny Case,Red,Lightweight,3,21.0,180.34,185.42,26.0,177.8,182.88
1521,Daniel Kelly,Antonio Carlos Junior,Red,Middleweight,3,38.0,182.88,177.8,26.0,187.96,200.66
1523,Bec Rawlings,Seohee Ham,Red,Women's Strawweight,3,27.0,167.64,162.56,29.0,157.48000000000005,157.48
1525,Dan Hooker,Mark Eddiva,Red,Featherweight,3,26.0,182.88,190.5,30.0,172.72,172.72
1526,Leslie Smith,Rin Nakai,Red,Women's Bantamweight,3,33.0,175.26,167.64,29.0,154.94,152.4
1528,Ross Pearson,Chad Laprise,Red,Lightweight,3,31.0,172.72,175.26,29.0,177.8,180.34
1529,Alan Patrick,Damien Brown,Red,Lightweight,3,32.0,180.34,187.96,31.0,177.8,172.72
1533,Corey Anderson,Tom Lawlor,Red,Light Heavyweight,3,26.0,190.5,200.66,32.0,182.88,187.96
1534,Amanda Nunes,Valentina Shevchenko,Red,Women's Bantamweight,3,27.0,172.72,175.26,27.0,165.1,167.64
1537,Vitor Miranda,Marcelo Guimaraes,Red,Middleweight,3,36.0,185.42,195.58,32.0,182.88,185.42
1538,Darren Elkins,Chas Skelly,Red,Featherweight,3,31.0,177.8,180.34,30.0,180.34,182.88
1539,Diego Sanchez,Jim Miller,Red,Lightweight,3,34.0,177.8,182.88,32.0,172.72,180.34
1540,Jason Saggo,Justin Salas,Red,Lightweight,3,30.0,180.34,180.34,33.0,172.72,177.8
1543,Gegard Mousasi,Thales Leites,Red,Middleweight,3,30.0,187.96,193.04,34.0,185.42,198.12
1544,Tom Breese,Keita Nakamura,Red,Welterweight,3,24.0,190.5,185.42,31.0,180.34,185.42
1547,Davey Grant,Marlon Vera,Red,Bantamweight,3,30.0,172.72,175.26,23.0,172.72,177.8
1548,Scott Askham,Chris Dempsey,Red,Middleweight,3,27.0,190.5,190.5,28.0,177.8,182.88
1549,Arnold Allen,Yaotzin Meza,Red,Featherweight,3,22.0,172.72,177.8,35.0,175.26,187.96
1552,Daniel Omielanczuk,Jarjis Danho,Red,Heavyweight,3,33.0,182.88,187.96,32.0,190.5,187.96
1553,Teemu Packalen,Thibault Gouti,Red,Lightweight,3,28.0,185.42,182.88,28.0,177.8,182.88
1554,David Teymur,Martin Svensson,Red,Lightweight,3,26.0,175.26,185.42,30.0,185.42,182.88
1555,Donald Cerrone,Alex Oliveira,Red,Welterweight,5,32.0,185.42,185.42,28.0,180.34,193.04
1556,Derek Brunson,Roan Carneiro,Red,Middleweight,3,32.0,185.42,195.58,37.0,180.34,187.96
1557,Cody Garbrandt,Augusto Mendes,Red,Catch Weight,3,24.0,172.72,165.1,32.0,167.64,165.1
1558,Dennis Bermudez,Tatsuya Kawajiri,Red,Featherweight,3,29.0,167.64,167.64,37.0,170.18,175.26
1559,Chris Camozzi,Joe Riggs,Red,Middleweight,3,29.0,187.96,193.04,33.0,182.88,177.8
1560,James Krause,Shane Campbell,Red,Lightweight,3,29.0,187.96,185.42,29.0,182.88,180.34
1563,Anthony Smith,Leonardo Augusto Leleco,Red,Middleweight,3,27.0,193.04,193.04,33.0,182.88,185.42
1566,Lauren Murphy,Kelly Faszholz,Red,Women's Bantamweight,3,32.0,170.18,170.18,30.0,172.72,170.18
1569,Roy Nelson,Jared Rosholt,Red,Heavyweight,3,39.0,182.88,182.88,29.0,187.96,190.5
1570,Ovince Saint Preux,Rafael Feijao,Red,Light Heavyweight,3,32.0,190.5,203.2,35.0,185.42,185.42
1571,Joseph Benavidez,Zach Makovsky,Red,Flyweight,3,31.0,162.56,165.1,32.0,162.56,162.56
1572,Misha Cirkunov,Alex Nicholson,Red,Light Heavyweight,3,28.0,190.5,195.58,25.0,193.04,205.74
1573,Mike Pyle,Sean Spencer,Red,Welterweight,3,40.0,182.88,187.96,28.0,177.8,190.5
1574,Joshua Burkman,KJ Noons,Red,Lightweight,3,35.0,177.8,182.88,33.0,177.8,182.88
1575,Derrick Lewis,Damian Grabowski,Red,Heavyweight,3,30.0,190.5,200.66,35.0,185.42,190.5
1578,Mickey Gall,Mike Jackson,Red,Welterweight,3,24.0,187.96,187.96,30.0,187.96,182.88
1580,Anthony Johnson,Ryan Bader,Red,Light Heavyweight,5,31.0,187.96,198.12,32.0,187.96,187.96
1584,Tarec Saffiedine,Jake Ellenberger,Red,Welterweight,3,29.0,177.8,177.8,30.0,175.26,180.34
1586,Rafael Natal,Kevin Casey,Red,Middleweight,3,33.0,182.88,193.04,34.0,180.34,195.58
1589,Alex Caceres,Masio Fullen,Red,Featherweight,3,27.0,177.8,185.42,29.0,177.8,177.8
1591,Anthony Rocco Martin,Felipe Olivieri,Red,Lightweight,3,26.0,182.88,185.42,30.0,175.26,182.88
1594,Travis Browne,Matt Mitrione,Red,Heavyweight,3,33.0,198.12,200.66,37.0,190.5,200.66
1596,Patrick Cote,Ben Saunders,Red,Welterweight,3,35.0,180.34,180.34,32.0,187.96,195.58
1598,Chris Wade,Mehdi Baghdad,Red,Lightweight,3,28.0,177.8,177.8,30.0,185.42,190.5
1600,Paul Felder,Daron Cruickshank,Red,Lightweight,3,31.0,180.34,177.8,30.0,172.72,182.88
1601,Ilir Latifi,Sean O'Connell,Red,Light Heavyweight,3,32.0,177.8,185.42,32.0,185.42,187.96
1602,Charles Rosa,Kyle Bochniak,Red,Featherweight,3,29.0,175.26,175.26,28.0,170.18,177.8
1603,Rob Font,Joey Gomez,Red,Bantamweight,3,28.0,172.72,180.34,26.0,177.8,180.34
1604,Francimar Barroso,Elvis Mutapcic,Red,Light Heavyweight,3,35.0,185.42,190.5,29.0,182.88,182.88
1605,Robbie Lawler,Carlos Condit,Red,Welterweight,5,33.0,180.34,187.96,31.0,187.96,190.5
1606,Stipe Miocic,Andrei Arlovski,Red,Heavyweight,3,33.0,193.04,203.2,36.0,190.5,195.58
1609,Abel Trujillo,Tony Sims,Red,Lightweight,3,32.0,172.72,177.8,30.0,180.34,177.8
1610,Michael McDonald,Masanori Kanehara,Red,Bantamweight,3,24.0,175.26,177.8,33.0,170.18,170.18
1612,Justine Kish,Nina Ansaroff,Red,Women's Strawweight,3,27.0,165.1,162.56,30.0,165.1,162.56
1614,Dustin Poirier,Joe Duffy,Red,Lightweight,3,26.0,175.26,182.88,27.0,177.8,185.42
1616,Sheldon Westcott,Edgar Garcia,Red,Welterweight,3,31.0,185.42,180.34,31.0,177.8,180.34
1617,Rafael Dos Anjos,Donald Cerrone,Red,Lightweight,5,31.0,172.72,177.8,32.0,185.42,185.42
1621,Charles Oliveira,Myles Jury,Red,Featherweight,3,26.0,177.8,187.96,27.0,177.8,185.42
1625,Nik Lentz,Danny Castillo,Red,Lightweight,3,31.0,172.72,172.72,36.0,175.26,180.34
1626,Kamaru Usman,Leon Edwards,Red,Welterweight,3,28.0,182.88,193.04,24.0,182.88,187.96
1628,Francis Ngannou,Luis Henrique,Red,Heavyweight,3,29.0,193.04,210.82,22.0,187.96,187.96
1632,Demian Maia,Gunnar Nelson,Red,Welterweight,3,38.0,185.42,182.88,27.0,180.34,182.88
1633,Max Holloway,Jeremy Stephens,Red,Featherweight,3,24.0,180.34,175.26,29.0,172.72,180.34
1634,Urijah Faber,Frankie Saenz,Red,Bantamweight,3,36.0,167.64,170.18,35.0,167.64,167.64
1635,Tecia Torres,Jocelyn Jones-Lybarger,Red,Women's Strawweight,3,26.0,154.94,152.4,30.0,170.18,162.56
1636,Warlley Alves,Colby Covington,Red,Welterweight,3,24.0,180.34,182.88,27.0,180.34,182.88
1637,Leonardo Santos,Kevin Lee,Red,Lightweight,3,35.0,182.88,190.5,23.0,175.26,195.58
1640,Court McGee,Marcio Alexandre Junior,Red,Welterweight,3,30.0,180.34,190.5,26.0,182.88,190.5
1641,Frankie Edgar,Chad Mendes,Red,Featherweight,5,34.0,167.64,172.72,30.0,167.64,167.64
1645,Tatsuya Kawajiri,Jason Knight,Red,Featherweight,3,37.0,170.18,175.26,23.0,177.8,180.34
1646,Julian Erosa,Marcin Wrzosek,Red,Lightweight,3,26.0,185.42,187.96,28.0,175.26,182.88
1647,Gabriel Gonzaga,Konstantin Erokhin,Red,Heavyweight,3,36.0,187.96,193.04,32.0,180.34,185.42
1648,Ryan LaFlare,Mike Pierce,Red,Welterweight,3,32.0,185.42,187.96,35.0,172.72,177.8
1650,Chris Gruetzemacher,Abner Lloveras,Red,Lightweight,3,29.0,172.72,172.72,33.0,180.34,180.34
1651,Rose Namajunas,Paige VanZant,Red,Women's Strawweight,5,23.0,165.1,165.1,21.0,162.56,165.1
1653,Sage Northcutt,Cody Pfister,Red,Lightweight,3,19.0,182.88,180.34,25.0,177.8,185.42
1655,Tim Means,John Howard,Red,Welterweight,3,31.0,187.96,190.5,32.0,170.18,180.34
1657,Aljamain Sterling,Johnny Eduardo,Red,Bantamweight,3,26.0,170.18,180.34,37.0,170.18,180.34
1658,Santiago Ponzinibbio,Andreas Stahl,Red,Welterweight,3,29.0,182.88,185.42,27.0,180.34,185.42
1659,Danny Roberts,Nathan Coy,Red,Welterweight,3,28.0,185.42,187.96,37.0,177.8,175.26
1660,Zubaira Tukhugov,Phillipe Nover,Red,Featherweight,3,24.0,172.72,172.72,31.0,175.26,182.88
1661,Kailin Curran,Emily Peters Kagan,Red,Women's Strawweight,3,24.0,162.56,165.1,34.0,160.02,167.64
1662,Benson Henderson,Jorge Masvidal,Red,Welterweight,5,32.0,175.26,177.8,31.0,180.34,187.96
1663,Dong Hyun Kim,Dominic Waters,Red,Welterweight,3,34.0,187.96,193.04,26.0,185.42,200.66
1665,Dooho Choi,Sam Sicilia,Red,Featherweight,3,24.0,177.8,177.8,29.0,172.72,170.18
1666,Dongi Yang,Jake Collier,Red,Middleweight,3,30.0,177.8,180.34,27.0,190.5,198.12
1668,Tae Hyun Bang,Leo Kuntz,Red,Lightweight,3,32.0,175.26,180.34,32.0,177.8,187.96
1669,Seohee Ham,Cortney Casey,Red,Women's Strawweight,3,28.0,157.48000000000005,157.48,28.0,170.18,170.18
1672,Dominique Steele,Dong Hyun Ma,Red,Welterweight,3,27.0,177.8,187.96,27.0,180.34,177.8
1673,Neil Magny,Kelvin Gastelum,Red,Welterweight,5,28.0,190.5,203.2,24.0,175.26,180.34
1674,Ricardo Lamas,Diego Sanchez,Red,Featherweight,3,33.0,172.72,180.34,33.0,177.8,182.88
1676,Erick Montano,Enrique Marin,Red,Welterweight,4,30.0,182.88,185.42,29.0,177.8,187.96
1679,Erik Perez,Taylor Lapilus,Red,Bantamweight,3,26.0,172.72,172.72,23.0,167.64,185.42
1681,Alejandro Perez,Scott Jorgensen,Red,Bantamweight,3,26.0,167.64,170.18,33.0,165.1,167.64
1687,Joanna Jedrzejczyk,Valerie Letourneau,Red,Women's Strawweight,5,28.0,167.64,165.1,32.0,170.18,172.72
1688,Mark Hunt,Antonio Silva,Red,Heavyweight,3,41.0,177.8,182.88,36.0,193.04,203.2
1691,Jake Matthews,Akbarh Arreola,Red,Lightweight,3,21.0,180.34,185.42,32.0,177.8,180.34
1692,Kyle Noke,Peter Sobotta,Red,Welterweight,3,35.0,185.42,193.04,28.0,182.88,190.5
1695,Daniel Kelly,Steve Montgomery,Red,Middleweight,3,38.0,182.88,177.8,24.0,193.04,190.5
1696,Richard Walsh,Steve Kennedy,Red,Welterweight,3,26.0,182.88,185.42,32.0,180.34,180.34
1697,James Moontasri,Anton Zafir,Red,Welterweight,3,27.0,177.8,180.34,28.0,180.34,182.88
1698,Ben Nguyen,Ryan Benoit,Red,Flyweight,3,27.0,165.1,165.1,26.0,165.1,172.72
1699,Vitor Belfort,Dan Henderson,Red,Middleweight,5,38.0,182.88,187.96,45.0,180.34,187.96
1700,Glover Teixeira,Patrick Cummins,Red,Light Heavyweight,3,36.0,187.96,193.04,34.0,187.96,193.04
1701,Thomas Almeida,Anthony Birchak,Red,Bantamweight,3,24.0,170.18,177.8,29.0,172.72,175.26
1702,Alex Oliveira,Piotr Hallmann,Red,Lightweight,3,27.0,180.34,193.04,28.0,175.26,180.34
1709,Viscardi Andrade,Gasan Umalatov,Red,Welterweight,3,31.0,180.34,190.5,33.0,180.34,180.34
1713,Norman Parke,Reza Madadi,Red,Lightweight,3,28.0,180.34,177.8,37.0,180.34,182.88
1714,Neil Seery,Jon Delos Reyes,Red,Flyweight,3,36.0,162.56,162.56,28.0,167.64,170.18
1715,Stevie Ray,Mickael Lebout,Red,Lightweight,3,25.0,177.8,177.8,28.0,180.34,185.42
1716,Aisling Daly,Ericka Almeida,Red,Women's Strawweight,3,27.0,157.48000000000005,162.56,26.0,167.64,172.72
1719,Darren Elkins,Rob Whiteford,Red,Featherweight,3,31.0,177.8,180.34,32.0,175.26,175.26
1721,Daniel Cormier,Alexander Gustafsson,Red,Light Heavyweight,5,36.0,180.34,182.88,28.0,195.58,200.66
1722,Ryan Bader,Rashad Evans,Red,Light Heavyweight,3,32.0,187.96,187.96,36.0,182.88,190.5
1724,Joseph Benavidez,Ali Bagautinov,Red,Flyweight,3,31.0,162.56,165.1,30.0,162.56,165.1
1726,Yair Rodriguez,Dan Hooker,Red,Featherweight,3,22.0,180.34,180.34,25.0,182.88,190.5
1728,Adriano Martins,Islam Makhachev,Red,Lightweight,3,32.0,177.8,182.88,23.0,177.8,177.8
1729,Rose Namajunas,Angela Hill,Red,Women's Strawweight,3,23.0,165.1,165.1,30.0,160.02,162.56
1732,Derrick Lewis,Viktor Pesta,Red,Heavyweight,3,30.0,190.5,200.66,25.0,190.5,195.58
1733,Josh Barnett,Roy Nelson,Red,Heavyweight,5,37.0,190.5,198.12,39.0,182.88,182.88
1735,Kyoji Horiguchi,Chico Camus,Red,Flyweight,3,24.0,165.1,167.64,30.0,167.64,167.64
1736,Takeya Mizugaki,George Roop,Red,Bantamweight,3,31.0,170.18,172.72,33.0,185.42,182.88
1738,Keita Nakamura,Li Jingliang,Red,Welterweight,3,31.0,180.34,185.42,27.0,182.88,180.34
1739,Nick Hein,Yusuke Kasuya,Red,Lightweight,3,31.0,167.64,167.64,25.0,170.18,170.18
1741,Shinsho Anzai,Roger Zapata,Red,Welterweight,3,29.0,170.18,177.8,29.0,180.34,187.96
1742,Demetrious Johnson,John Dodson,Red,Flyweight,5,29.0,160.02,167.64,30.0,160.02,167.64
1743,Andrei Arlovski,Frank Mir,Red,Heavyweight,3,36.0,190.5,195.58,36.0,190.5,200.66
1744,Anthony Johnson,Jimi Manuwa,Red,Light Heavyweight,3,31.0,187.96,198.12,35.0,185.42,200.66
1746,Paige VanZant,Alex Chambers,Red,Women's Strawweight,3,21.0,162.56,165.1,36.0,160.02,160.02
1747,Ross Pearson,Paul Felder,Red,Lightweight,3,30.0,172.72,175.26,31.0,180.34,177.8
1751,Joe Riggs,Ron Stallings,Red,Middleweight,3,32.0,182.88,177.8,32.0,187.96,190.5
1752,Joaquim Silva,Nazareno Malegarie,Red,Lightweight,3,26.0,172.72,175.26,29.0,172.72,177.8
1753,Max Holloway,Charles Oliveira,Red,Featherweight,5,23.0,180.34,175.26,25.0,177.8,187.96
1754,Neil Magny,Erick Silva,Red,Welterweight,3,28.0,190.5,203.2,31.0,182.88,187.96
1755,Patrick Cote,Joshua Burkman,Red,Welterweight,3,35.0,180.34,180.34,35.0,177.8,182.88
1757,Olivier Aubin-Mercier,Tony Sims,Red,Lightweight,3,26.0,175.26,177.8,29.0,180.34,177.8
1762,Chris Kelades,Chris Beal,Red,Flyweight,3,34.0,170.18,172.72,30.0,170.18,175.26
1763,Shane Campbell,Elias Silverio,Red,Lightweight,3,28.0,182.88,180.34,28.0,180.34,185.42
1764,Misha Cirkunov,Daniel Jolly,Red,Light Heavyweight,3,28.0,190.5,195.58,30.0,185.42,190.5
1765,Glover Teixeira,Ovince Saint Preux,Red,Light Heavyweight,5,35.0,187.96,193.04,32.0,190.5,203.2
1767,Derek Brunson,Sam Alvey,Red,Middleweight,3,31.0,185.42,195.58,29.0,187.96,190.5
1768,Jared Rosholt,Tim Johnson,Red,Heavyweight,3,29.0,187.96,190.5,30.0,190.5,195.58
1770,Ray Borg,Geane Herrera,Red,Flyweight,3,22.0,162.56,160.02,25.0,165.1,167.64
1771,Uriah Hall,Oluwale Bamgbose,Red,Middleweight,3,31.0,182.88,200.66,28.0,180.34,198.12
1772,Chris Camozzi,Tom Watson,Red,Middleweight,3,28.0,187.96,193.04,33.0,185.42,185.42
1773,Dustin Ortiz,Willie Gates,Red,Flyweight,3,26.0,165.1,165.1,28.0,172.72,177.8
1774,Frankie Saenz,Sirwan Kakai,Red,Bantamweight,3,34.0,167.64,167.64,25.0,165.1,167.64
1776,Marlon Vera,Roman Salazar,Red,Bantamweight,3,22.0,172.72,177.8,27.0,170.18,170.18
1778,Ronda Rousey,Bethe Correia,Red,Women's Bantamweight,5,28.0,170.18,172.72,32.0,165.1,162.56
1779,Mauricio Rua,Rogerio Nogueira,Red,Light Heavyweight,3,33.0,185.42,193.04,39.0,187.96,190.5
1780,Glaico Franca,Fernando Bruno,Red,Lightweight,4,24.0,182.88,195.58,33.0,167.64,177.8
1781,Reginaldo Vieira,Dileno Lopes,Red,Bantamweight,4,32.0,170.18,165.1,30.0,165.1,165.1
1782,Stefan Struve,Minotauro Nogueira,Red,Heavyweight,3,27.0,210.82,213.36,39.0,190.5,195.58
1783,Antonio Silva,Soa Palelei,Red,Heavyweight,3,35.0,193.04,203.2,38.0,193.04,205.74
1784,Claudia Gadelha,Jessica Aguilar,Red,Women's Strawweight,3,26.0,162.56,160.02,33.0,160.02,160.02
1785,Demian Maia,Neil Magny,Red,Welterweight,3,37.0,185.42,182.88,27.0,190.5,203.2
1787,Warlley Alves,Nordine Taleb,Red,Welterweight,3,24.0,180.34,182.88,34.0,185.42,187.96
1788,Iuri Alcantara,Leandro Issa,Red,Bantamweight,3,34.0,175.26,180.34,31.0,170.18,175.26
1789,Vitor Miranda,Clint Hester,Red,Middleweight,3,36.0,185.42,195.58,28.0,187.96,195.58
1791,TJ Dillashaw,Renan Barao,Red,Bantamweight,5,29.0,167.64,170.18,28.0,167.64,177.8
1792,Miesha Tate,Jessica Eye,Red,Women's Bantamweight,3,28.0,167.64,165.1,28.0,167.64,167.64
1793,Edson Barboza,Paul Felder,Red,Lightweight,3,29.0,180.34,190.5,31.0,180.34,177.8
1794,Joe Lauzon,Takanori Gomi,Red,Lightweight,3,31.0,177.8,180.34,36.0,170.18,177.8
1796,Jim Miller,Danny Castillo,Red,Lightweight,3,31.0,172.72,180.34,35.0,175.26,180.34
1802,Zak Cummings,Dominique Steele,Red,Middleweight,3,30.0,182.88,190.5,27.0,177.8,187.96
1803,Michael Bisping,Thales Leites,Red,Middleweight,5,36.0,185.42,190.5,33.0,185.42,198.12
1805,Joe Duffy,Ivan Jorge,Red,Lightweight,3,27.0,177.8,185.42,34.0,175.26,185.42
1806,Joanne Calderwood,Cortney Casey,Red,Women's Strawweight,3,29.0,167.64,165.1,28.0,170.18,170.18
1807,Leon Edwards,Pawel Pawlak,Red,Welterweight,3,23.0,182.88,187.96,26.0,182.88,185.42
1808,Stevie Ray,Leonardo Mafra,Red,Lightweight,3,25.0,177.8,177.8,26.0,177.8,177.8
1809,Paddy Holohan,Vaughan Lee,Red,Flyweight,3,27.0,177.8,175.26,32.0,167.64,167.64
1810,Ilir Latifi,Hans Stringer,Red,Light Heavyweight,3,31.0,177.8,185.42,28.0,190.5,185.42
1811,Mickael Lebout,Teemu Packalen,Red,Lightweight,3,27.0,180.34,185.42,28.0,185.42,182.88
1812,Rob Whiteford,Paul Redmond,Red,Featherweight,3,32.0,175.26,175.26,28.0,177.8,177.8
1814,Daniel Omielanczuk,Chris de la Rocha,Red,Heavyweight,3,32.0,182.88,187.96,36.0,190.5,203.2
1815,Frank Mir,Todd Duffee,Red,Heavyweight,5,36.0,190.5,200.66,29.0,190.5,200.66
1817,Holly Holm,Marion Reneau,Red,Women's Bantamweight,3,33.0,172.72,175.26,38.0,167.64,172.72
1819,Kevin Lee,James Moontasri,Red,Lightweight,3,22.0,175.26,195.58,27.0,177.8,180.34
1820,Alan Jouban,Matt Dwyer,Red,Welterweight,3,33.0,182.88,185.42,25.0,193.04,193.04
1821,Sam Sicilia,Yaotzin Meza,Red,Featherweight,3,29.0,172.72,170.18,34.0,175.26,187.96
