,R_fighter,B_fighter,winner,weight_class,no_of_rounds,R_age,R_Height_cms,R_Reach_cms,B_age,B_Height_cms,B_Reach_cms
1069,Lando Vannata,David Teymur,Blue,Lightweight,3,24.0,175.26,180.34,27.0,175.26,185.42
1070,Rashad Evans,Daniel Kelly,Blue,Middleweight,3,37.0,182.88,190.5,39.0,182.88,177.8
1071,Amanda Cooper,Cynthia Calvillo,Blue,Women's Strawweight,3,25.0,160.02,162.56,29.0,162.56,162.56
1074,Mirsad Bektic,Darren Elkins,Blue,Featherweight,3,26.0,172.72,177.8,32.0,177.8,180.34
1081,Sam Sicilia,Gavin Tucker,Blue,Featherweight,3,31.0,172.72,170.18,30.0,167.64,167.64
1085,Nordine Taleb,Santiago Ponzinibbio,Blue,Welterweight,3,35.0,185.42,187.96,30.0,182.88,185.42
1086,Carla Esparza,Randa Markos,Blue,Women's Strawweight,3,29.0,154.94,160.02,31.0,162.56,160.02
1088,Jack Marshman,Thiago Santos,Blue,Middleweight,3,27.0,182.88,185.42,33.0,187.96,193.04
1090,Holly Holm,Germaine de Randamie,Blue,Women's Featherweight,5,35.0,172.72,175.26,32.0,175.26,180.34
1095,Randy Brown,Belal Muhammad,Blue,Welterweight,3,26.0,190.5,198.12,28.0,180.34,182.88
1097,Nik Lentz,Islam Makhachev,Blue,Lightweight,3,32.0,172.72,172.72,25.0,177.8,177.8
1100,Dennis Bermudez,Chan Sung Jung,Blue,Featherweight,5,30.0,167.64,167.64,29.0,170.18,182.88
1101,Alexa Grasso,Felice Herrig,Blue,Women's Strawweight,3,23.0,165.1,167.64,32.0,162.56,165.1
1102,Abel Trujillo,James Vick,Blue,Lightweight,3,33.0,172.72,177.8,29.0,190.5,193.04
1103,Ovince Saint Preux,Volkan Oezdemir,Blue,Light Heavyweight,3,33.0,190.5,203.2,27.0,187.96,190.5
1104,Anthony Hamilton,Marcel Fortuna,Blue,Heavyweight,3,36.0,195.58,193.04,31.0,185.42,187.96
1109,Daniel Jolly,Khalil Rountree Jr.,Blue,Light Heavyweight,3,32.0,185.42,190.5,26.0,185.42,193.04
1111,Donald Cerrone,Jorge Masvidal,Blue,Welterweight,3,33.0,185.42,185.42,32.0,180.34,187.96
1112,Andrei Arlovski,Francis Ngannou,Blue,Heavyweight,3,37.0,190.5,195.58,30.0,193.04,210.82
1113,Alex Caceres,Jason Knight,Blue,Featherweight,3,28.0,177.8,185.42,24.0,177.8,180.34
1114,Nate Marquardt,Sam Alvey,Blue,Middleweight,3,37.0,182.88,187.96,30.0,187.96,190.5
1116,Bobby Nash,Li Jingliang,Blue,Welterweight,3,26.0,182.88,187.96,28.0,182.88,180.34
1117,Henrique da Silva,Jordan Johnson,Blue,Light Heavyweight,3,27.0,190.5,193.04,28.0,187.96,200.66
1124,Court McGee,Ben Saunders,Blue,Welterweight,3,32.0,180.34,190.5,33.0,187.96,195.58
1125,John Moraga,Sergio Pettis,Blue,Flyweight,3,32.0,167.64,167.64,23.0,167.64,175.26
1126,Devin Powell,Drakkar Klose,Blue,Lightweight,3,28.0,182.88,185.42,28.0,175.26,177.8
1127,Frankie Saenz,Augusto Mendes,Blue,Bantamweight,3,36.0,167.64,167.64,33.0,167.64,165.1
1130,Jocelyn Jones-Lybarger,Nina Ansaroff,Blue,Women's Strawweight,3,31.0,170.18,162.56,31.0,165.1,162.56
1132,Bojan Mihajlovic,Joachim Christensen,Blue,Light Heavyweight,3,36.0,180.34,185.42,38.0,190.5,193.04
1133,Dmitrii Smoliakov,Cyril Asker,Blue,Heavyweight,3,34.0,187.96,187.96,31.0,182.88,187.96
1135,Dominick Cruz,Cody Garbrandt,Blue,Bantamweight,5,31.0,172.72,172.72,25.0,172.72,165.1
1138,Louis Smolka,Ray Borg,Blue,Flyweight,3,25.0,175.26,172.72,23.0,162.56,160.02
1139,Johny Hendricks,Neil Magny,Blue,Welterweight,3,33.0,175.26,175.26,29.0,190.5,203.2
1141,Mike Pyle,Alex Garcia,Blue,Welterweight,3,41.0,182.88,187.96,29.0,175.26,182.88
1142,Brandon Thatch,Niko Price,Blue,Welterweight,3,31.0,187.96,187.96,27.0,182.88,193.04
1143,Paige VanZant,Michelle Waterson,Blue,Women's Strawweight,5,22.0,162.56,165.1,30.0,160.02,157.48
1144,Sage Northcutt,Mickey Gall,Blue,Welterweight,3,20.0,182.88,180.34,24.0,187.96,187.96
1147,Henrique da Silva,Paul Craig,Blue,Light Heavyweight,3,27.0,190.5,193.04,29.0,190.5,193.04
1148,Cole Miller,Mizuto Hirota,Blue,Featherweight,3,32.0,185.42,187.96,35.0,170.18,170.18
1149,Bryan Barberena,Colby Covington,Blue,Welterweight,3,27.0,182.88,182.88,28.0,180.34,182.88
1150,James Moontasri,Alex Morono,Blue,Welterweight,3,28.0,177.8,180.34,26.0,180.34,182.88
1155,Bojan Velickovic,Sultan Aliev,Blue,Welterweight,3,27.0,182.88,193.04,32.0,180.34,187.96
1159,Tim Kennedy,Kelvin Gastelum,Blue,Middleweight,3,37.0,180.34,187.96,25.0,175.26,180.34
1160,Jordan Mein,Emil Meek,Blue,Welterweight,3,27.0,182.88,185.42,28.0,180.34,187.96
1161,Nikita Krylov,Misha Cirkunov,Blue,Light Heavyweight,3,24.0,190.5,195.58,29.0,190.5,195.58
1163,Valerie Letourneau,Viviane Pereira,Blue,Women's Strawweight,3,33.0,170.18,172.72,23.0,154.94,160.02
1164,Mitch Gagnon,Matthew Lopez,Blue,Bantamweight,3,32.0,165.1,165.1,29.0,170.18,175.26
1165,John Makdessi,Lando Vannata,Blue,Lightweight,3,31.0,172.72,172.72,24.0,175.26,180.34
1166,Jason Saggo,Rustam Khabilov,Blue,Lightweight,3,31.0,180.34,180.34,30.0,172.72,185.42
1167,Zach Makovsky,Dustin Ortiz,Blue,Flyweight,3,33.0,162.56,162.56,27.0,165.1,165.1
1174,Joe Gigliotti,Gerald Meerschaert,Blue,Middleweight,3,23.0,180.34,175.26,28.0,185.42,195.58
1176,Tiago Trator,Shane Burgos,Blue,Featherweight,3,29.0,175.26,177.8,25.0,180.34,190.5
1177,Frankie Perez,Marc Diakiese,Blue,Lightweight,3,27.0,180.34,185.42,23.0,177.8,185.42
1178,Keith Berish,Ryan Janes,Blue,Middleweight,3,31.0,182.88,185.42,35.0,190.5,193.04
1182,Jake Ellenberger,Jorge Masvidal,Blue,Welterweight,3,31.0,175.26,180.34,32.0,180.34,187.96
1183,Ion Cutelaba,Jared Cannonier,Blue,Light Heavyweight,3,22.0,185.42,190.5,32.0,180.34,195.58
1186,Gray Maynard,Ryan Hall,Blue,Featherweight,3,37.0,175.26,177.8,31.0,177.8,180.34
1189,Kailin Curran,Jamie Moyle,Blue,Women's Strawweight,3,25.0,162.56,165.1,27.0,154.94,165.1
1190,Elvis Mutapcic,Anthony Smith,Blue,Middleweight,3,30.0,182.88,182.88,28.0,193.04,193.04
1191,Josh Stansbury,Devin Clark,Blue,Light Heavyweight,3,32.0,187.96,187.96,26.0,182.88,190.5
1193,Jake Matthews,Andrew Holbrook,Blue,Lightweight,3,22.0,180.34,185.42,30.0,180.34,177.8
1194,Kyle Noke,Omari Akhmedov,Blue,Welterweight,3,36.0,185.42,193.04,29.0,182.88,185.42
1195,Yusuke Kasuya,Alexander Volkanovski,Blue,Lightweight,3,27.0,170.18,170.18,28.0,167.64,180.34
1196,Khalil Rountree Jr.,Tyson Pedro,Blue,Light Heavyweight,3,26.0,185.42,193.04,25.0,190.5,200.66
1197,Seohee Ham,Danielle Taylor,Blue,Women's Strawweight,3,29.0,157.48000000000005,157.48,27.0,152.4,152.4
1200,Richard Walsh,Jonathan Meunier,Blue,Welterweight,3,27.0,182.88,185.42,29.0,190.5,190.5
1202,Dan Hooker,Jason Knight,Blue,Featherweight,3,26.0,182.88,190.5,24.0,177.8,180.34
1204,Yao Zhikui,Jenel Lausa,Blue,Flyweight,3,25.0,165.1,162.56,28.0,165.1,172.72
1208,Thales Leites,Krzysztof Jotko,Blue,Middleweight,3,35.0,185.42,198.12,27.0,185.42,195.58
1209,Warlley Alves,Kamaru Usman,Blue,Welterweight,3,25.0,180.34,182.88,29.0,182.88,193.04
1212,Marcos Rogerio de Lima,Gadzhimurad Antigulov,Blue,Light Heavyweight,3,31.0,185.42,190.5,29.0,180.34,177.8
1217,Ross Pearson,Stevie Ray,Blue,Lightweight,3,32.0,172.72,175.26,26.0,177.8,177.8
1218,Tim Johnson,Alexander Volkov,Blue,Heavyweight,3,31.0,190.5,195.58,28.0,200.66,203.2
1220,Magnus Cedenblad,Jack Marshman,Blue,Middleweight,3,34.0,195.58,200.66,26.0,182.88,185.42
1223,Anna Elmose,Amanda Cooper,Blue,Women's Strawweight,3,32.0,160.02,165.1,25.0,160.02,162.56
1228,Charlie Ward,Abdul Razak Alhassan,Blue,Welterweight,3,35.0,180.34,185.42,31.0,177.8,185.42
1229,Eddie Alvarez,Conor McGregor,Blue,Lightweight,5,32.0,175.26,175.26,28.0,175.26,187.96
1231,Chris Weidman,Yoel Romero,Blue,Middleweight,3,32.0,187.96,198.12,39.0,182.88,185.42
1232,Miesha Tate,Raquel Pennington,Blue,Women's Bantamweight,3,30.0,167.64,165.1,28.0,170.18,170.18
1235,Rafael Natal,Tim Boetsch,Blue,Middleweight,3,33.0,182.88,193.04,35.0,182.88,187.96
1239,Rafael Dos Anjos,Tony Ferguson,Blue,Lightweight,5,32.0,172.72,177.8,32.0,180.34,193.04
1246,Marco Beltran,Joe Soto,Blue,Catch Weight,3,30.0,172.72,175.26,29.0,167.64,165.1
1247,Erick Montano,Max Griffin,Blue,Welterweight,3,30.0,182.88,185.42,30.0,180.34,193.04
1248,Henry Briones,Douglas Silva de Andrade,Blue,Bantamweight,3,36.0,172.72,175.26,31.0,170.18,172.72
1253,Vitor Belfort,Gegard Mousasi,Blue,Middleweight,3,39.0,182.88,187.96,31.0,187.96,193.04
1254,Ovince Saint Preux,Jimi Manuwa,Blue,Light Heavyweight,3,33.0,190.5,203.2,36.0,185.42,200.66
1257,Brad Pickett,Iuri Alcantara,Blue,Bantamweight,3,38.0,167.64,172.72,36.0,175.26,180.34
1258,Davey Grant,Damian Stasiak,Blue,Bantamweight,3,30.0,172.72,175.26,26.0,165.1,177.8
1260,Lukasz Sajewski,Marc Diakiese,Blue,Lightweight,3,25.0,172.72,180.34,23.0,177.8,185.42
1261,Danny Roberts,Mike Perry,Blue,Welterweight,3,29.0,185.42,187.96,25.0,177.8,180.34
1264,Will Brooks,Alex Oliveira,Blue,Lightweight,3,29.0,177.8,182.88,28.0,180.34,193.04
1265,Joshua Burkman,Zak Ottow,Blue,Welterweight,3,36.0,177.8,182.88,29.0,180.34,182.88
1266,Louis Smolka,Brandon Moreno,Blue,Flyweight,3,25.0,175.26,172.72,22.0,170.18,177.8
1268,Hacran Dias,Andre Fili,Blue,Featherweight,3,32.0,172.72,175.26,26.0,180.34,187.96
1270,Keita Nakamura,Elizeu Zaleski dos Santos,Blue,Welterweight,3,32.0,180.34,185.42,29.0,180.34,185.42
1272,Jonathan Wilson,Ion Cutelaba,Blue,Light Heavyweight,3,29.0,187.96,190.5,22.0,185.42,190.5
1273,Cody East,Curtis Blaydes,Blue,Heavyweight,3,28.0,190.5,187.96,25.0,193.04,203.2
1274,Kelly Faszholz,Ketlen Vieira,Blue,Women's Bantamweight,3,31.0,172.72,170.18,25.0,172.72,172.72
1279,Thiago Santos,Eric Spicely,Blue,Middleweight,3,32.0,187.96,193.04,29.0,185.42,185.42
1281,Gilbert Burns,Michel Prazeres,Blue,Lightweight,3,30.0,177.8,180.34,35.0,167.64,170.18
1287,Glaico Franca,Gregor Gillespie,Blue,Lightweight,3,25.0,182.88,195.58,29.0,170.18,180.34
1288,Dustin Poirier,Michael Johnson,Blue,Lightweight,5,27.0,175.26,182.88,30.0,177.8,185.42
1289,Uriah Hall,Derek Brunson,Blue,Middleweight,3,32.0,182.88,200.66,32.0,185.42,195.58
1292,Chris Wade,Islam Makhachev,Blue,Lightweight,3,28.0,177.8,177.8,24.0,177.8,177.8
1295,Augusto Montano,Belal Muhammad,Blue,Welterweight,3,31.0,185.42,185.42,28.0,180.34,182.88
1298,Erick Montano,Randy Brown,Blue,Welterweight,3,30.0,182.88,185.42,26.0,190.5,198.12
1301,CM Punk,Mickey Gall,Blue,Welterweight,3,37.0,185.42,185.42,24.0,187.96,187.96
1302,Urijah Faber,Jimmie Rivera,Blue,Bantamweight,3,37.0,167.64,170.18,27.0,162.56,172.72
1304,Jessica Eye,Bethe Correia,Blue,Women's Bantamweight,3,30.0,167.64,167.64,33.0,165.1,162.56
1309,Andrei Arlovski,Josh Barnett,Blue,Heavyweight,5,37.0,190.5,195.58,38.0,190.5,198.12
1317,Scott Askham,Jack Hermansson,Blue,Middleweight,3,28.0,190.5,190.5,28.0,185.42,195.58
1322,Joe Lauzon,Jim Miller,Blue,Lightweight,3,32.0,177.8,180.34,32.0,172.72,180.34
1324,Enrique Barzola,Kyle Bochniak,Blue,Featherweight,3,27.0,170.18,177.8,29.0,170.18,177.8
1325,Garreth McLellan,Alessio Di Chirico,Blue,Middleweight,3,33.0,185.42,182.88,26.0,182.88,187.96
1326,Shane Campbell,Felipe Silva,Blue,Lightweight,3,29.0,182.88,180.34,32.0,182.88,195.58
1329,Nate Diaz,Conor McGregor,Blue,Welterweight,5,31.0,182.88,193.04,28.0,175.26,187.96
1331,Rick Story,Donald Cerrone,Blue,Welterweight,3,31.0,175.26,180.34,33.0,185.42,185.42
1332,Hyun Gyu Lim,Mike Perry,Blue,Welterweight,3,31.0,190.5,195.58,24.0,177.8,180.34
1337,Randa Markos,Cortney Casey,Blue,Women's Strawweight,3,31.0,162.56,160.02,29.0,170.18,170.18
1338,Neil Magny,Lorenz Larkin,Blue,Welterweight,3,29.0,190.5,203.2,29.0,180.34,182.88
1340,Alberto Uda,Marvin Vettori,Blue,Middleweight,3,32.0,190.5,195.58,22.0,182.88,187.96
1348,Viktor Pesta,Marcin Tybura,Blue,Heavyweight,3,26.0,190.5,195.58,30.0,190.5,198.12
1352,Chase Sherman,Justin Ledet,Blue,Heavyweight,3,26.0,193.04,198.12,27.0,193.04,203.2
1353,Robbie Lawler,Tyron Woodley,Blue,Welterweight,5,34.0,180.34,187.96,34.0,175.26,187.96
1354,Rose Namajunas,Karolina Kowalkiewicz,Blue,Women's Strawweight,3,24.0,165.1,165.1,30.0,160.02,162.56
1355,Matt Brown,Jake Ellenberger,Blue,Welterweight,3,35.0,182.88,190.5,31.0,175.26,180.34
1356,Francisco Rivera,Erik Perez,Blue,Bantamweight,3,34.0,172.72,172.72,26.0,172.72,172.72
1359,Ross Pearson,Jorge Masvidal,Blue,Welterweight,3,31.0,172.72,175.26,31.0,180.34,187.96
1362,Cesar Arzamendia,Damien Brown,Blue,Lightweight,3,25.0,180.34,180.34,31.0,177.8,172.72
1363,Holly Holm,Valentina Shevchenko,Blue,Women's Bantamweight,5,34.0,172.72,175.26,28.0,165.1,167.64
1367,Frankie Saenz,Eddie Wineland,Blue,Bantamweight,3,35.0,167.64,167.64,32.0,170.18,175.26
1372,Jim Alers,Jason Knight,Blue,Featherweight,3,29.0,175.26,180.34,24.0,177.8,180.34
1374,Michael McDonald,John Lineker,Blue,Bantamweight,5,25.0,175.26,177.8,26.0,160.02,170.18
1377,Aleksei Oleinik,Daniel Omielanczuk,Blue,Heavyweight,3,39.0,187.96,203.2,33.0,182.88,187.96
1378,Kyle Noke,Keita Nakamura,Blue,Welterweight,3,36.0,185.42,193.04,32.0,180.34,185.42
1380,Lauren Murphy,Katlyn Chookagian,Blue,Women's Bantamweight,3,32.0,170.18,170.18,27.0,175.26,172.72
1381,Eric Spicely,Sam Alvey,Blue,Middleweight,3,29.0,185.42,185.42,30.0,187.96,190.5
1385,Devin Clark,Alex Nicholson,Blue,Middleweight,3,26.0,182.88,190.5,26.0,193.04,205.74
1386,Miesha Tate,Amanda Nunes,Blue,Women's Bantamweight,5,29.0,167.64,165.1,28.0,172.72,175.26
1390,Cat Zingano,Julianna Pena,Blue,Women's Bantamweight,3,34.0,167.64,172.72,26.0,167.64,175.26
1391,Johny Hendricks,Kelvin Gastelum,Blue,Welterweight,3,32.0,175.26,175.26,24.0,175.26,180.34
1394,Diego Sanchez,Joe Lauzon,Blue,Lightweight,3,34.0,177.8,182.88,32.0,177.8,180.34
1400,Ross Pearson,Will Brooks,Blue,Lightweight,3,31.0,172.72,175.26,29.0,177.8,182.88
1404,John Moraga,Matheus Nicolau,Blue,Flyweight,3,32.0,167.64,167.64,23.0,167.64,167.64
1405,Cory Hendricks,Josh Stansbury,Blue,Light Heavyweight,3,28.0,190.5,182.88,31.0,187.96,187.96
1407,Jake Matthews,Kevin Lee,Blue,Lightweight,3,21.0,180.34,185.42,23.0,175.26,195.58
1409,Rafael Dos Anjos,Eddie Alvarez,Blue,Lightweight,5,31.0,172.72,177.8,32.0,175.26,175.26
1410,Roy Nelson,Derrick Lewis,Blue,Heavyweight,3,40.0,182.88,182.88,31.0,190.5,200.66
1413,Mike Pyle,Alberto Mina,Blue,Welterweight,3,40.0,182.88,187.96,34.0,182.88,195.58
1416,Russell Doane,Pedro Munhoz,Blue,Bantamweight,3,29.0,170.18,177.8,29.0,167.64,165.1
1421,Rory MacDonald,Stephen Thompson,Blue,Welterweight,5,26.0,182.88,193.04,33.0,182.88,190.5
1425,Valerie Letourneau,Joanne Calderwood,Blue,Women's Flyweight,3,33.0,170.18,172.72,30.0,167.64,165.1
1428,Tamdan McCrory,Krzysztof Jotko,Blue,Middleweight,3,29.0,193.04,198.12,26.0,185.42,195.58
1429,Chris Beal,Joe Soto,Blue,Bantamweight,3,30.0,170.18,175.26,29.0,167.64,165.1
1434,Luke Rockhold,Michael Bisping,Blue,Middleweight,5,31.0,190.5,195.58,37.0,185.42,190.5
1441,Jessica Penne,Jessica Andrade,Blue,Women's Strawweight,3,33.0,165.1,170.18,24.0,154.94,157.48
1442,Cole Miller,Alex Caceres,Blue,Featherweight,3,32.0,185.42,187.96,27.0,177.8,185.42
1444,Jonathan Wilson,Henrique da Silva,Blue,Light Heavyweight,3,28.0,187.96,190.5,26.0,190.5,193.04
1446,Thomas Almeida,Cody Garbrandt,Blue,Bantamweight,5,24.0,170.18,177.8,24.0,172.72,165.1
1447,Renan Barao,Jeremy Stephens,Blue,Featherweight,3,29.0,167.64,177.8,30.0,172.72,180.34
1448,Tarec Saffiedine,Rick Story,Blue,Welterweight,3,29.0,177.8,177.8,31.0,175.26,180.34
1450,Jorge Masvidal,Lorenz Larkin,Blue,Welterweight,3,31.0,180.34,187.96,29.0,180.34,182.88
1451,Joshua Burkman,Paul Felder,Blue,Lightweight,3,36.0,177.8,182.88,32.0,180.34,177.8
1456,Aljamain Sterling,Bryan Caraway,Blue,Bantamweight,3,26.0,170.18,180.34,31.0,172.72,172.72
1457,Chris de la Rocha,Adam Milstead,Blue,Heavyweight,3,37.0,190.5,203.2,28.0,190.5,193.04
1458,Fabricio Werdum,Stipe Miocic,Blue,Heavyweight,5,38.0,193.04,195.58,33.0,193.04,203.2
1462,Warlley Alves,Bryan Barberena,Blue,Welterweight,3,25.0,180.34,182.88,27.0,182.88,182.88
1470,Antonio Silva,Stefan Struve,Blue,Heavyweight,3,36.0,193.04,203.2,28.0,210.82,213.36
1471,Albert Tumenov,Gunnar Nelson,Blue,Welterweight,3,24.0,180.34,185.42,27.0,180.34,182.88
1477,Jon Tuck,Josh Emmett,Blue,Lightweight,3,31.0,180.34,185.42,31.0,167.64,177.8
1478,Yan Cabral,Reza Madadi,Blue,Lightweight,3,32.0,180.34,185.42,37.0,180.34,182.88
1484,Anthony Pettis,Edson Barboza,Blue,Lightweight,3,29.0,177.8,182.88,30.0,180.34,190.5
1490,Glaico Franca,James Vick,Blue,Lightweight,3,25.0,182.88,195.58,29.0,190.5,193.04
1493,Efrain Escudero,Kevin Lee,Blue,Lightweight,3,30.0,175.26,177.8,23.0,175.26,195.58
1498,Beneil Dariush,Michael Chiesa,Blue,Lightweight,3,26.0,177.8,182.88,28.0,185.42,190.5
1499,Bethe Correia,Raquel Pennington,Blue,Women's Bantamweight,3,32.0,165.1,162.56,27.0,170.18,170.18
1500,Court McGee,Santiago Ponzinibbio,Blue,Welterweight,3,31.0,180.34,190.5,29.0,182.88,185.42
1501,Randy Brown,Michael Graves,Blue,Welterweight,3,25.0,190.5,198.12,25.0,177.8,180.34
1503,Oluwale Bamgbose,Cezar Ferreira,Blue,Middleweight,3,28.0,180.34,198.12,31.0,185.42,198.12
1505,Ben Rothwell,Junior Dos Santos,Blue,Heavyweight,5,34.0,193.04,198.12,32.0,193.04,195.58
1509,Igor Pokrajac,Jan Blachowicz,Blue,Light Heavyweight,3,37.0,182.88,193.04,33.0,187.96,198.12
1511,Nicolas Dalby,Zak Cummings,Blue,Welterweight,3,31.0,180.34,187.96,31.0,182.88,190.5
1512,Ian Entwistle,Alejandro Perez,Blue,Bantamweight,3,29.0,165.1,162.56,26.0,167.64,170.18
1514,Filip Pejic,Damian Stasiak,Blue,Bantamweight,3,23.0,172.72,177.8,26.0,165.1,177.8
1515,Rob Whiteford,Lucas Martins,Blue,Featherweight,3,32.0,175.26,175.26,27.0,182.88,182.88
1517,Alessio Di Chirico,Bojan Velickovic,Blue,Middleweight,3,26.0,182.88,187.96,27.0,182.88,193.04
1519,Hector Lombard,Neil Magny,Blue,Welterweight,3,38.0,175.26,180.34,28.0,190.5,203.2
1522,James Te Huna,Steve Bosse,Blue,Light Heavyweight,3,34.0,187.96,190.5,34.0,180.34,182.88
1524,Brendan O'Reilly,Alan Jouban,Blue,Welterweight,3,28.0,170.18,175.26,34.0,182.88,185.42
1527,Richard Walsh,Viscardi Andrade,Blue,Welterweight,3,27.0,182.88,185.42,32.0,180.34,190.5
1530,Conor McGregor,Nate Diaz,Blue,Welterweight,5,27.0,175.26,187.96,30.0,182.88,193.04
1531,Holly Holm,Miesha Tate,Blue,Women's Bantamweight,5,34.0,172.72,175.26,29.0,167.64,165.1
1532,Gian Villante,Ilir Latifi,Blue,Light Heavyweight,3,30.0,190.5,193.04,32.0,177.8,185.42
1535,Brandon Thatch,Siyar Bahadurzada,Blue,Welterweight,3,30.0,187.96,187.96,31.0,180.34,185.42
1536,Erick Silva,Nordine Taleb,Blue,Welterweight,3,31.0,182.88,187.96,34.0,185.42,187.96
1541,Julian Erosa,Teruto Ishihara,Blue,Featherweight,3,26.0,185.42,187.96,24.0,170.18,175.26
1542,Anderson Silva,Michael Bisping,Blue,Middleweight,5,40.0,187.96,195.58,36.0,185.42,190.5
1545,Francisco Rivera,Brad Pickett,Blue,Bantamweight,3,34.0,172.72,172.72,37.0,167.64,172.72
1546,Mike Wilkinson,Makwan Amirkhani,Blue,Featherweight,3,28.0,170.18,172.72,27.0,177.8,182.88
1550,Bradley Scott,Krzysztof Jotko,Blue,Middleweight,3,26.0,185.42,193.04,26.0,185.42,195.58
1551,Norman Parke,Rustam Khabilov,Blue,Lightweight,3,29.0,180.34,177.8,29.0,172.72,185.42
1561,Alex Garcia,Sean Strickland,Blue,Welterweight,3,28.0,175.26,182.88,24.0,185.42,193.04
1562,Daniel Sarafian,Oluwale Bamgbose,Blue,Middleweight,3,33.0,175.26,185.42,28.0,180.34,198.12
1564,Jonavin Webb,Nathan Coy,Blue,Welterweight,3,26.0,177.8,180.34,37.0,177.8,175.26
1565,Marion Reneau,Ashlee Evans-Smith,Blue,Women's Bantamweight,3,38.0,167.64,172.72,28.0,172.72,170.18
1567,Anthony Hamilton,Shamil Abdurakhimov,Blue,Heavyweight,3,35.0,195.58,193.04,34.0,190.5,193.04
1568,Johny Hendricks,Stephen Thompson,Blue,Welterweight,5,32.0,175.26,175.26,32.0,182.88,190.5
1576,Ray Borg,Justin Scoggins,Blue,Flyweight,3,22.0,162.56,160.02,23.0,170.18,167.64
1577,Noad Lahat,Diego Rivas,Blue,Featherweight,3,31.0,175.26,175.26,24.0,172.72,175.26
1579,Artem Lobov,Alex White,Blue,Featherweight,3,29.0,175.26,165.1,27.0,182.88,180.34
1581,Josh Barnett,Ben Rothwell,Blue,Heavyweight,3,38.0,190.5,198.12,34.0,193.04,198.12
1582,Iuri Alcantara,Jimmie Rivera,Blue,Bantamweight,3,35.0,175.26,180.34,26.0,162.56,172.72
1583,Sage Northcutt,Bryan Barberena,Blue,Welterweight,3,19.0,182.88,180.34,26.0,182.88,182.88
1585,Olivier Aubin-Mercier,Diego Ferreira,Blue,Lightweight,3,26.0,175.26,177.8,31.0,175.26,187.96
1587,Dustin Ortiz,Wilson Reis,Blue,Flyweight,3,27.0,165.1,165.1,31.0,162.56,165.1
1588,George Sullivan,Alexander Yakovlev,Blue,Welterweight,3,34.0,182.88,185.42,31.0,190.5,187.96
1590,Matt Dwyer,Randy Brown,Blue,Welterweight,3,26.0,193.04,193.04,25.0,190.5,198.12
1592,TJ Dillashaw,Dominick Cruz,Blue,Bantamweight,5,29.0,167.64,170.18,30.0,172.72,172.72
1593,Anthony Pettis,Eddie Alvarez,Blue,Lightweight,3,28.0,177.8,182.88,32.0,175.26,175.26
1595,Ross Pearson,Francisco Trinaldo,Blue,Lightweight,3,31.0,172.72,175.26,37.0,175.26,177.8
1597,Tim Boetsch,Ed Herman,Blue,Light Heavyweight,3,34.0,182.88,187.96,35.0,185.42,195.58
1599,Maximo Blanco,Luke Sanders,Blue,Featherweight,3,32.0,172.72,180.34,30.0,167.64,170.18
1607,Lorenz Larkin,Albert Tumenov,Blue,Welterweight,3,29.0,180.34,182.88,24.0,180.34,185.42
1608,Diego Brandao,Brian Ortega,Blue,Featherweight,3,28.0,170.18,172.72,24.0,172.72,175.26
1611,Kyle Noke,Alex Morono,Blue,Welterweight,3,35.0,185.42,193.04,25.0,180.34,182.88
1613,Scott Holtzman,Drew Dober,Blue,Lightweight,3,32.0,175.26,175.26,27.0,172.72,177.8
1615,Joe Soto,Michinori Tanaka,Blue,Bantamweight,3,28.0,167.64,165.1,25.0,165.1,170.18
1618,Junior Dos Santos,Alistair Overeem,Blue,Heavyweight,3,31.0,193.04,195.58,35.0,193.04,203.2
1619,Michael Johnson,Nate Diaz,Blue,Lightweight,3,29.0,177.8,185.42,30.0,182.88,193.04
1620,Randa Markos,Karolina Kowalkiewicz,Blue,Women's Strawweight,3,30.0,162.56,160.02,30.0,160.02,162.56
1622,CB Dollaway,Nate Marquardt,Blue,Middleweight,3,32.0,187.96,193.04,36.0,182.88,187.96
1623,Sarah Kaufman,Valentina Shevchenko,Blue,Women's Bantamweight,3,30.0,165.1,170.18,27.0,165.1,167.64
1624,Josh Samman,Tamdan McCrory,Blue,Middleweight,3,27.0,190.5,200.66,29.0,193.04,198.12
1627,Hayder Hassan,Vicente Luque,Blue,Welterweight,3,33.0,177.8,177.8,24.0,180.34,190.5
1629,Jose Aldo,Conor McGregor,Blue,Featherweight,5,29.0,170.18,177.8,27.0,175.26,187.96
1630,Chris Weidman,Luke Rockhold,Blue,Middleweight,5,31.0,187.96,198.12,31.0,190.5,195.58
1631,Jacare Souza,Yoel Romero,Blue,Middleweight,3,36.0,185.42,182.88,38.0,182.88,185.42
1638,Joe Proctor,Magomed Mustafaev,Blue,Lightweight,3,30.0,177.8,182.88,27.0,172.72,180.34
1639,John Makdessi,Yancy Medeiros,Blue,Lightweight,3,30.0,172.72,172.72,28.0,177.8,190.5
1642,Artem Lobov,Ryan Hall,Blue,Lightweight,4,29.0,175.26,165.1,30.0,177.8,180.34
1643,Edson Barboza,Tony Ferguson,Blue,Lightweight,3,29.0,180.34,190.5,31.0,180.34,193.04
1644,Joe Lauzon,Evan Dunham,Blue,Lightweight,3,31.0,177.8,180.34,33.0,177.8,177.8
